White,Black,Score
1348,6347,1
1348,8275,0.5
1348,8367,0.5
1419,4430,0
1419,7447,0.5
1474,4731,1
1509,5950,0.5
1509,6778,0.5
1512,1164,1
1512,2108,0.5
1562,7663,0
1563,1265,1
1563,4748,1
1563,7053,0.5
1703,6038,0.5
1703,6953,0.5
1779,1932,0
1779,3377,0.5
1779,6688,1
1815,1509,0
1815,2938,0
1815,5277,0
1932,3039,1
2028,5018,0.5
2028,5310,0.5
2050,1512,0
2050,6038,0.5
2050,6631,0
2050,7354,1
2108,1281,1
2108,3963,0
2108,6688,1
2108,7354,0
2173,614,0.5
2173,2576,0.5
2173,4331,0.5
2173,6953,0.5
2332,5310,0
2339,748,0.5
2339,4697,1
2339,4734,0
2560,1020,0.5
2560,1077,0.5
2576,6038,0.5
2576,6953,0.5
2849,753,1
2849,3580,0
2861,6514,1
3039,5602,1
3039,7354,0
3048,1018,0.5
3048,5277,1
3048,6950,0.5
3166,3377,0
3246,1932,1
3246,7403,0.5
3349,559,0.5
3349,8415,0
3362,1164,0.5
3362,1779,0
3377,3516,0.5
3377,4697,0.5
3516,286,1
3566,6054,0
3580,1932,0
3580,6514,1
3592,254,0
3592,1092,0.5
3592,1219,0.5
3592,8565,0
3785,2938,0.5
3785,6631,0
3963,753,0
4073,3580,0.5
4073,6235,0.5
4073,6850,0.5
4086,2861,1
4086,6514,0.5
4176,614,0.5
4176,1347,0.5
4176,2173,0.5
4176,4331,0
4176,6305,0.5
4220,1512,0.5
4220,3349,0.5
4220,3963,0.5
4331,2576,1
4331,6038,0.5
4331,6953,0
4346,428,0.5
4346,1512,0
4346,5018,0
4430,3744,0
4430,4220,0.5
4430,4923,0
4596,7713,1
4602,6054,0
4697,4899,1
4697,6202,1
4734,5955,0
4734,8097,0.5
4734,8210,0.5
4734,8415,0.5
4748,1077,0
4748,2560,0
4748,4877,0.5
4748,7053,0.5
4779,6962,0.5
4779,8121,0.5
4822,753,1
4822,7953,0
4877,1563,0
4877,2560,1
4877,7053,1
4916,1348,0
4923,3963,0.5
4923,6171,0
4931,6239,0.5
5018,971,0
5018,1932,0
5018,5403,0
5187,1594,0.5
5214,1348,1
5214,4916,1
5214,8367,1
5254,1124,0.5
5254,4931,0.5
5277,3048,0
5277,8325,0.5
5319,6631,0
5403,870,0
5403,6171,1
5473,7447,0
5552,559,0.5
5552,5473,1
5602,1509,1
5602,6379,1
5618,1058,1
5618,6631,0
5618,6829,0.5
5618,8571,0.5
5638,753,0
5955,8287,0
5960,3569,1
6008,8152,0.5
6015,5254,0
6015,6239,0
6038,4176,0.5
6038,6305,0.5
6038,8287,0.5
6089,1135,0.5
6089,3349,1
6171,1058,1
6202,189,0.5
6202,5950,0
6219,2028,0.5
6219,2036,1
6219,5403,1
6235,8210,0.5
6239,1124,0.5
6305,614,0.5
6305,2173,0.5
6305,4331,0.5
6346,3377,0.5
6346,7403,0.5
6347,4916,1
6500,7663,0.5
6514,6631,0.5
6514,8411,1
6688,1164,0
6688,4899,0
6688,5618,1
6697,5187,0.5
6717,1562,1
6717,6500,1
6740,971,0.5
6778,2028,1
6778,2050,0.5
6778,3785,0
6778,5473,0.5
6778,6914,1
6790,5254,0
6790,6239,0.5
6829,3566,0.5
6829,8571,0
6850,3744,1
6862,1092,1
6862,1219,0.5
6862,8223,0
6914,748,0.5
6914,5618,0
6914,6054,0.5
6914,7403,0.5
6950,3048,0.5
6953,4176,1
6953,6038,0.5
6962,1135,0.5
6962,1509,1
6962,7848,0
7053,1020,0
7053,2560,0
7269,3516,0.5
7269,4346,0.5
7269,7641,0.5
7354,286,0
7354,1058,0
7354,1419,0
7362,1815,1
7362,4731,1
7362,8325,0
7364,6008,0.5
7364,6038,1
7364,8415,0
7403,6850,0.5
7403,8152,0.5
7447,6171,0.5
7461,2849,0.5
7461,6235,1
7641,6171,0
7848,3963,1
7848,8152,0
7948,559,0.5
7948,8097,0.5
8097,5552,0.5
8097,5950,0.5
8121,2849,1
8121,6346,1
8152,6235,0
8152,6850,0.5
8152,6962,0.5
8177,559,1
8210,2849,0.5
8210,3349,1
8210,3785,0.5
8223,1092,1
8223,3592,0.5
8223,8565,0
8275,4916,1
8275,5214,1
8275,8367,1
8287,1594,0.5
8367,4916,1
8367,6347,0
8411,2050,1
8411,2108,0
8411,2938,0
8411,3377,0
8411,7354,0.5
8415,6219,1
8488,7362,0
8553,2938,0
8553,3963,0
8553,6697,1
8565,1092,0
8571,4220,1
8571,4430,0
8571,6054,0.5
145,4432,0.5
145,4850,0
145,5617,0.5
174,1496,0.5
174,4634,0.5
213,2182,1
213,3980,0.5
213,4381,0.5
213,5140,0.5
220,2384,0
220,2847,0
220,3488,0.5
220,8597,0.5
272,6944,0
296,2315,1
384,1662,1
384,5942,0
451,6468,0.5
607,6862,0
607,8295,0.5
672,5269,0.5
672,8086,1
672,8318,0
690,1860,0.5
690,2395,1
690,3574,0.5
690,6754,0.5
876,690,0.5
876,1860,0
876,3474,0.5
876,3574,0.5
876,6754,1
876,6965,1
952,1425,1
952,2706,0
1033,8379,0.5
1158,607,1
1158,3448,0
1238,4186,1
1321,2203,1
1321,3404,0.5
1321,7646,0.5
1408,1321,0.5
1408,1758,1
1408,6503,0
1408,7087,0
1425,2706,0.5
1462,1920,1
1462,2354,0.5
1462,2379,0.5
1617,952,0.5
1617,1425,0.5
1657,5270,1
1662,3184,0
1662,3448,1
1691,4008,0.5
1758,1321,0.5
1758,2513,0.5
1758,7646,1
1759,2959,0.5
1759,5270,0.5
1759,8311,1
1768,145,0.5
1768,5919,0.5
1806,5930,1
1860,3909,0.5
1860,6754,0.5
1920,7453,0
1925,1759,1
2084,5562,0.5
2084,6170,0.5
2182,220,0
2182,3488,0.5
2203,3404,1
2203,6503,1
2203,7646,1
2279,272,0.5
2279,1866,0.5
2283,5562,0.5
2283,6170,0.5
2315,8320,0
2315,8510,1
2354,1920,1
2354,7453,0.5
2379,1920,0.5
2379,2354,1
2379,5848,0.5
2384,213,0.5
2384,2847,1
2384,3980,1
2384,4071,1
2384,5140,1
2395,876,1
2395,3909,0
2513,1321,1
2513,1408,0.5
2513,2203,0.5
2590,1462,0.5
2590,1920,0.5
2590,2354,0
2590,5848,1
2706,1617,0.5
2706,3983,0.5
2847,213,0.5
2847,3980,0.5
2847,4381,1
2847,5140,1
2959,1657,0.5
3047,5563,0.5
3047,7628,1
3130,3770,1
3130,8454,0
3132,3286,1
3132,3560,0
3132,3592,0
3132,6142,0.5
3184,1158,1
3184,6944,0
3286,6462,0
3286,8565,0
3404,1408,1
3404,1758,0.5
3404,2513,0.5
3404,7087,0.5
3448,4216,0
3448,8295,0
3449,2084,1
3449,5562,0
3449,6170,0
3474,876,1
3488,213,1
3488,2384,0.5
3488,2847,0.5
3488,3980,0.5
3488,5140,0.5
3488,8597,1
3560,6142,0.5
3560,6462,1
3574,1860,1
3574,2395,0
3574,6754,0.5
3592,3286,0
3592,3560,0.5
3592,6142,0
3770,6979,1
3909,690,0.5
3909,876,0
3980,220,1
3980,2182,1
3983,952,1
3983,1617,0.5
3990,145,0.5
3990,1768,1
3990,5617,0.5
3990,7053,1
4008,5900,0
4037,4850,1
4071,3488,0.5
4071,5140,0
4150,3130,0.5
4150,6550,0
4150,6979,0
4150,8454,0
4186,7998,0
4216,7998,0.5
4381,220,0
4381,3488,0.5
4432,3990,0
4432,4037,0
4432,4850,1
4484,5942,0
4691,672,1
4691,5498,0.5
4691,5930,0.5
4691,8318,0.5
4807,4484,0.5
4812,6468,0
4850,1768,0
4850,5919,0.5
4850,7053,1
4850,7228,0.5
4924,4691,0
4924,5498,1
4924,8318,0
5140,2182,0
5140,4381,0
5151,8510,0
5269,4691,0.5
5269,4924,1
5269,5498,0
5269,8086,0.5
5270,6472,0.5
5270,8311,1
5498,5930,0.5
5498,8103,1
5562,6170,0
5562,7458,0
5562,7650,0
5563,6468,1
5563,8435,0.5
5617,1768,0.5
5617,4432,1
5617,7228,0.5
5848,1462,0.5
5848,1920,0
5848,2354,0
5848,7453,0
5900,1691,0
5919,145,0
5919,3990,0.5
5919,4037,1
5919,4432,0.5
5930,672,1
5930,5269,0.5
5930,8086,1
5942,1238,1
5942,6270,0.5
6136,5151,0
6136,6236,0.5
6142,3286,0.5
6142,6462,0
6142,8565,0.5
6148,2084,1
6148,2283,1
6148,3449,1
6170,6148,0.5
6236,5942,1
6305,2084,0.5
6305,2283,0.5
6305,6148,0
6462,3132,0.5
6462,3592,1
6472,1657,0.5
6503,1758,1
6503,7087,0.5
6550,3130,0.5
6550,8454,1
6556,5573,1
6754,2395,1
6754,6799,0.5
6754,6965,0.5
6799,690,0
6799,876,0
6799,3909,0
6862,4484,1
6862,6225,1
6862,6944,0.5
6944,8320,1
6965,3909,0.5
6965,6799,0.5
6979,6550,0
7053,5919,0.5
7053,7228,0.5
7087,1758,0.5
7087,2203,1
7087,2513,0.5
7143,6556,1
7228,3990,0.5
7228,4037,0.5
7228,5919,1
7453,2379,1
7458,2084,1
7458,2283,0
7458,6305,1
7458,7650,1
7646,3404,1
7646,6503,0
7646,7087,1
7650,2084,0.5
7650,2283,1
7650,3449,0.5
7650,6148,1
7650,6305,0.5
7998,3184,0.5
7998,5595,1
8086,1806,1
8086,5498,0
8097,3507,0.5
8103,672,0
8103,1806,1
8103,4691,0
8103,4924,0
8103,5269,0
8103,8086,0
8295,272,1
8295,6225,1
8311,2959,0
8311,6472,0
8318,5930,0.5
8318,8103,1
8320,31,1
8320,607,0
8320,1238,1
8510,296,0.5
8523,384,0.5
8565,3132,1
8565,3592,1
8565,6462,0.5
8597,2182,1
8597,2384,1
8597,2847,0.5
8597,4071,0.5
8597,5140,1
36,614,0.5
36,2737,0.5
36,6985,0.5
114,595,1
114,4842,0.5
114,8142,0.5
145,2884,0.5
145,4857,1
145,7228,0.5
198,4753,0.5
224,6892,0.5
254,1298,1
254,1697,0.5
254,5658,0
254,8223,1
386,5050,0.5
386,7616,0.5
392,2623,0
392,5082,0
392,7460,0.5
408,2623,0.5
408,7460,0.5
418,1338,0
418,2112,1
418,3076,0
418,4116,0.5
418,6468,0.5
501,904,0.5
501,6586,0.5
515,1200,1
515,2512,1
515,7228,0
595,2959,0.5
595,5692,0.5
595,6181,1
595,6926,0.5
614,1718,0.5
660,418,1
660,2112,0.5
660,4634,0.5
660,6468,0.5
670,7479,0.5
799,5683,0.5
840,6332,0
840,7119,0.5
876,614,1
889,1076,0
889,2629,0
889,2798,0.5
904,3663,1
904,4734,0.5
914,386,0.5
914,1746,1
914,5050,0.5
1037,4572,1
1037,8326,0.5
1045,254,0
1045,7518,1
1076,4954,1
1227,5058,0
1234,1466,0.5
1234,4286,0.5
1286,914,0.5
1286,4037,1
1298,1697,0.5
1298,3592,1
1298,8223,0
1309,7065,0
1309,7479,0
1327,3914,0.5
1338,2112,0.5
1338,4116,0.5
1455,1045,0
1455,7518,0.5
1466,1327,1
1466,3468,0.5
1466,7439,0
1473,5419,0
1473,5470,0.5
1473,7593,0.5
1481,6589,0.5
1512,2295,1
1512,5623,0.5
1512,6691,0.5
1594,4082,0
1594,6962,1
1683,4286,0.5
1683,5367,1
1683,6551,1
1697,3592,1
1697,8223,1
1718,876,1
1718,6754,0.5
1736,914,1
1736,1286,1
1736,7616,0.5
1746,386,0.5
1746,1286,1
1802,6926,1
1802,8142,0.5
1830,1327,0
1830,6551,0.5
1860,876,0
1860,1718,0.5
1860,6754,0.5
2013,6454,0
2041,198,0.5
2041,4753,0.5
2082,408,0
2082,7460,0
2099,799,1
2112,4246,0.5
2132,1234,1
2132,4286,0.5
2132,4508,1
2132,8013,0.5
2215,1327,0.5
2215,2207,0.5
2215,7306,1
2295,1512,1
2416,6388,0.5
2416,7107,0.5
2512,8084,0
2531,2599,0.5
2599,2099,0.5
2599,7479,0.5
2626,254,0
2626,1298,1
2626,8223,0
2629,1076,0.5
2629,2988,0
2629,4047,0.5
2629,4954,0.5
2684,2997,0.5
2684,3045,0.5
2684,8326,0.5
2737,614,0
2737,1860,1
2798,2988,0.5
2798,4047,0.5
2884,5919,0
2884,8084,0.5
2884,8233,1
2915,5005,1
2957,5683,1
2959,114,0.5
2959,1802,0.5
2959,6421,1
2959,8142,0.5
2977,5755,0.5
2977,6270,0
2977,7559,0.5
2988,889,0.5
2988,4047,0.5
2997,1309,0.5
2997,6049,0.5
2997,7065,1
2997,7119,0.5
3035,418,0.5
3035,3047,1
3035,3076,0.5
3035,4246,0.5
3035,4634,0.5
3045,5308,1
3047,1338,0.5
3047,2112,1
3047,3076,0.5
3047,4116,0.5
3047,6468,1
3060,3295,1
3076,660,0.5
3076,1338,1
3076,4246,0
3076,6468,0.5
3184,670,0.5
3184,5683,1
3184,8326,0.5
3206,4187,0.5
3289,2099,0.5
3289,4572,1
3289,5058,1
3295,2512,1
3295,5419,0
3295,5617,0
3391,7535,0.5
3409,1830,1
3409,4508,0.5
3409,5367,0.5
3468,1234,0.5
3468,3391,1
3468,6210,1
3592,2626,0.5
3608,224,1
3663,501,0.5
3663,6586,0.5
3756,6270,0
3789,1200,0
3789,8233,0
3914,1234,0
3914,7439,0.5
3914,8096,1
4037,1736,0.5
4037,7616,0
4082,6850,1
4116,660,0.5
4116,3076,0.5
4116,4246,0.5
4187,5005,1
4246,418,1
4246,660,0.5
4246,1338,0.5
4246,3047,0
4286,1327,1
4286,5367,0
4286,6210,0.5
4288,5456,0.5
4481,114,1
4481,5692,1
4481,6181,0.5
4508,1830,0
4508,8096,0
4572,1309,1
4572,7119,0.5
4634,418,1
4634,1338,1
4634,2112,1
4634,3076,1
4634,4116,1
4634,6468,0.5
4694,2215,1
4694,6770,0.5
4734,501,0
4734,3663,0.5
4753,3060,0.5
4753,6315,0
4819,4857,0.5
4819,5617,0.5
4842,595,0.5
4857,4748,1
4954,889,0.5
4954,2798,0
4954,2988,1
4954,4047,1
4960,7306,0.5
4960,8347,1
5005,8261,0.5
5050,1736,0.5
5050,1746,0.5
5058,1037,0.5
5058,7119,0
5082,7460,0.5
5308,1227,0.5
5308,7479,0.5
5342,5623,1
5342,6691,0.5
5346,1473,0.5
5346,6589,0
5346,8353,0
5367,3391,1
5367,6770,0.5
5412,2599,0.5
5412,2957,0.5
5412,2997,0.5
5412,7242,1
5419,5346,1
5419,5919,0.5
5419,7593,0.5
5470,5419,0.5
5470,7593,0
5482,4753,1
5482,7228,1
5617,2041,1
5617,7053,0.5
5617,8233,0
5623,1512,1
5623,5342,1
5623,6691,0
5658,1455,0.5
5658,8599,1
5683,840,1
5683,1481,0
5692,114,1
5692,1802,0
5692,2959,0.5
5692,4842,0
5692,6421,0
5755,2977,1
5755,6270,1
5919,145,0.5
5919,4857,0.5
5919,5456,0.5
5995,501,0.5
6025,1473,1
6025,5346,1
6025,7593,0
6049,2957,1
6049,5942,0
6049,7065,0.5
6165,7065,1
6165,7955,0.5
6181,114,0.5
6181,1802,0.5
6181,4842,0
6181,6421,1
6210,1466,0.5
6210,1683,1
6210,3391,1
6270,2977,1
6270,3756,1
6270,5755,0.5
6270,7559,0.5
6332,670,0
6332,2684,0
6388,2683,0.5
6388,7107,0.5
6421,114,0
6421,595,0
6421,1802,1
6421,6926,0.5
6454,840,1
6454,1481,0
6468,3035,0.5
6468,4116,0.5
6551,2207,0.5
6551,3409,1
6586,904,1
6589,1473,0.5
6589,2957,1
6589,3045,1
6589,6025,1
6589,6049,0.5
6589,6875,1
6691,1512,1
6691,5342,0.5
6691,5623,0
6754,614,1
6770,6210,1
6850,1594,1
6850,7953,0
6850,8121,0.5
6875,7955,0
6892,7917,0
6926,5692,1
6926,6181,0.5
6934,3289,1
6962,6850,0.5
6985,1718,0
6985,1860,0.5
6985,2737,1
7053,8233,0.5
7065,1227,0
7107,2683,0.5
7119,2957,0
7119,3184,0.5
7119,6875,0
7228,3295,1
7228,4288,0.5
7228,6315,1
7242,799,0
7242,1227,1
7242,5308,1
7306,4508,1
7439,2132,1
7439,6551,0
7439,6770,0
7439,8096,1
7479,5942,0
7479,6934,0
7518,254,1
7518,5658,1
7535,1830,0
7535,4960,0
7535,5367,0
7559,2977,1
7559,6270,0.5
7593,5346,0.5
7593,6589,0.5
7616,914,0.5
7616,1286,0.5
7616,5050,0
7948,4694,0.5
8013,3914,0.5
8013,7535,0
8084,3060,0.5
8084,4819,0.5
8084,5482,1
8096,2215,1
8096,3391,0.5
8096,6551,0
8096,7535,1
8121,1594,0.5
8121,4082,0.5
8121,6962,0.5
8121,7953,1
8142,595,0.5
8142,4481,0
8142,5692,0.5
8142,6181,1
8142,6421,0.5
8142,6926,0.5
8223,3592,0.5
8223,8533,0.5
8233,7228,0
8261,3206,0.5
8326,6165,1
8347,3468,1
8347,4694,0.5
8347,6770,0.5
8347,7948,0.5
8353,5470,0.5
8353,6025,0.5
8353,6589,0.5
8533,2626,1
8599,254,0
8599,1045,0
8599,7518,1
8616,2683,1
8616,7107,0.5
51,5852,1
64,992,0.5
64,2536,1
64,5419,0.5
64,7848,0
73,231,0.5
73,1759,0.5
173,501,0.5
173,3459,1
173,5995,0.5
187,6270,0.5
231,1759,0.5
231,2215,1
232,3384,1
391,5050,0
391,6270,1
404,3393,1
404,7685,0.5
450,1150,1
450,2132,0.5
450,4282,0.5
450,8337,0.5
501,690,0.5
501,780,0.5
501,4712,0.5
514,8431,0
690,238,0.5
690,3912,0.5
690,4946,0.5
691,5267,1
699,3523,0.5
699,6054,0.5
753,1718,0.5
753,8182,1
780,173,1
780,690,0.5
780,3459,1
780,3912,0.5
780,4399,1
782,690,0.5
782,3380,0.5
782,3909,1
782,5754,0.5
813,7980,1
814,7576,0.5
840,2855,1
840,3384,1
926,780,0
992,1533,0.5
992,2099,0.5
992,3278,1
1019,753,0
1019,6346,0
1037,5456,0.5
1037,7174,1
1037,7953,0.5
1037,8002,0.5
1057,1512,0.5
1095,1758,0.5
1095,2981,0.5
1104,5267,1
1106,1537,1
1106,6754,0
1126,3297,0.5
1150,1964,0
1150,3789,1
1150,6505,1
1187,4577,1
1252,8002,1
1277,7127,1
1286,391,0.5
1397,3117,1
1397,4679,0
1397,6574,1
1397,8028,0.5
1481,2855,1
1481,4288,1
1481,5058,1
1500,2252,0.5
1512,3837,0.5
1512,4776,0
1515,3824,0.5
1515,7597,0.5
1533,7242,0.5
1537,2971,0.5
1537,5748,0
1537,5950,1
1537,6008,1
1537,7298,0
1718,501,0.5
1718,7886,0
1730,6950,0.5
1732,2617,0
1732,8190,0.5
1732,8277,0.5
1736,699,1
1736,2581,0.5
1736,4015,1
1736,5282,0.5
1757,762,1
1757,4425,0.5
1758,5635,0.5
1782,4419,0.5
1782,7023,0.5
1826,1732,0.5
1826,2617,0.5
1826,5258,0.5
1826,8190,0
1826,8277,0.5
1964,450,1
1964,2132,1
1964,8337,1
2029,2504,0.5
2029,7356,0
2099,2536,1
2099,6049,1
2132,3789,1
2132,7423,1
2144,4425,0.5
2155,3870,0.5
2155,6472,0
2171,1732,0.5
2171,1826,0.5
2171,6849,0.5
2171,8277,1
2173,4724,1
2173,5292,1
2173,6806,1
2173,7356,1
2180,2362,1
2182,3488,0
2182,4045,0
2215,6268,0
2252,1500,1
2283,7638,1
2295,3344,0.5
2295,7638,0.5
2309,3898,0
2362,5728,1
2362,6891,1
2504,7127,0
2532,6874,0.5
2536,5419,0.5
2536,5610,1
2536,7107,0.5
2536,8002,0
2581,699,0.5
2581,3523,0.5
2581,4015,1
2599,6915,1
2617,2171,0.5
2617,5258,1
2618,1019,0
2618,3845,0
2649,1057,0
2649,1512,0.5
2649,3330,0.5
2737,5282,0.5
2737,6346,0.5
2827,2899,0
2827,3758,0.5
2847,8597,1
2855,6875,0.5
2855,6915,0
2899,6346,0.5
2962,1037,0.5
2962,5456,0.5
2971,4318,0
2981,1758,0.5
2981,3147,0.5
3058,2029,0.5
3114,8072,1
3117,4679,0.5
3117,6574,1
3144,1758,0.5
3147,1758,0
3155,2536,0.5
3268,1037,0.5
3268,7134,0.5
3271,2737,1
3278,2099,0.5
3278,7234,0.5
3297,2180,0
3297,2362,1
3297,7969,0.5
3330,1057,0.5
3330,1512,0
3344,2295,1
3380,5117,1
3380,5137,1
3380,6985,1
3384,992,0.5
3384,6191,0.5
3393,3542,0
3393,4569,1
3393,6618,0
3459,501,0.5
3459,4712,1
3459,5995,0
3463,4425,0.5
3488,2182,1
3488,4071,0.5
3507,2252,0
3523,8267,1
3542,51,0.5
3542,3758,0.5
3542,7815,0.5
3758,3824,0
3758,7364,0
3789,450,0
3789,1964,1
3789,6505,0
3824,6874,1
3824,7364,0.5
3837,1057,1
3837,2649,1
3837,3330,0
3837,4776,1
3845,1452,1
3845,4328,1
3845,6985,0.5
3845,8254,1
3870,2155,0.5
3870,3507,1
3870,5675,0.5
3898,4724,0.5
3909,2899,1
3909,3542,1
3912,2737,1
3912,3909,1
3912,5228,1
3912,5282,0.5
3971,4194,0.5
3971,7848,0
3980,4071,1
4015,699,1
4015,3523,0.5
4015,6054,0.5
4045,2182,1
4045,5345,1
4071,3980,0.5
4133,1718,0
4133,7597,0.5
4133,7796,0.5
4194,3971,1
4194,7848,1
4245,5950,0.5
4245,6778,0
4282,1964,0
4282,3789,0
4282,6505,0.5
4282,7423,1
4288,1533,0.5
4288,5942,0.5
4288,6049,1
4318,2735,1
4328,6346,0
4328,6754,0
4399,173,0
4399,501,0.5
4400,2309,0.5
4400,6825,0
4419,4762,1
4419,5518,1
4569,782,0.5
4569,2737,1
4569,5741,1
4569,6950,0
4577,1187,0.5
4679,6834,1
4679,8028,0
4712,780,0
4724,2352,0.5
4757,8353,1
4762,5191,0
4774,4908,0.5
4774,7257,0
4776,1057,0.5
4776,3330,1
4800,2309,0.5
4800,5178,1
4800,7815,0
4815,4946,1
4847,173,1
4847,501,0.5
4847,3459,0.5
4847,4399,0.5
4908,2352,0
4908,6509,0
4946,238,0.5
4946,8182,0.5
4946,8553,0.5
5030,1714,0
5030,7069,0.5
5050,1286,0.5
5050,6270,0
5058,1533,0
5097,73,0.5
5097,231,0.5
5117,6778,0
5137,3909,0
5137,4133,0
5191,1782,0.5
5191,4419,1
5236,8072,0.5
5258,2171,1
5280,1452,1
5280,2618,1
5280,7356,1
5282,699,0.5
5282,780,0.5
5282,2581,0.5
5282,3523,0.5
5282,6452,1
5292,5945,0
5345,4045,1
5412,1757,0.5
5412,3463,0.5
5415,3297,0.5
5415,7969,0.5
5419,2013,0.5
5419,6191,0.5
5456,5058,1
5456,7134,0.5
5518,4762,1
5539,6754,0
5546,6778,0
5602,2618,1
5602,3284,1
5602,6336,0.5
5610,3155,0
5610,7953,0
5635,1095,0
5728,2180,0.5
5728,5415,0.5
5728,6891,0
5741,404,0.5
5748,2971,0.5
5748,3874,0
5754,1515,0.5
5754,5602,0
5754,6874,0
5833,5097,0.5
5833,6268,0
5852,5117,0.5
5942,3278,1
5942,7174,1
5945,4430,0.5
5954,3824,0.5
5954,5754,0.5
5954,7886,0.5
5995,4712,1
6049,1481,0.5
6049,3278,1
6054,1736,0
6054,2581,0.5
6054,5282,0.5
6054,8267,0.5
6087,814,0
6087,4400,1
6184,5178,1
6191,992,0.5
6191,1533,0.5
6191,2099,0.5
6239,231,0.5
6239,1759,0.5
6239,5833,0.5
6268,231,0.5
6268,5097,0.5
6268,6239,1
6336,1019,0.5
6346,1019,1
6346,3772,1
6346,3909,0.5
6346,4946,1
6346,6754,0.5
6452,8553,0
6472,1500,0.5
6472,8311,0.5
6505,450,1
6505,2132,0.5
6505,8337,1
6509,2309,1
6509,4774,1
6509,7356,0.5
6574,7238,0.5
6589,2144,1
6589,8276,1
6609,3463,1
6618,4318,1
6618,7298,0
6671,7631,0.5
6721,7776,1
6754,3542,0.5
6754,6618,1
6778,753,0.5
6778,3380,0.5
6799,3542,1
6806,4400,1
6825,814,0.5
6834,1397,0
6834,3117,0
6834,7238,0.5
6849,1732,0
6849,1826,1
6849,7901,1
6874,1537,0
6874,4946,0
6874,5954,0
6875,840,1
6891,1126,1
6891,2180,0
6891,3297,0
6891,5415,0
6915,8353,0
6946,4946,1
6946,8287,0.5
6950,3758,1
6950,5945,0
6950,8016,0.5
6985,690,0.5
6985,1515,1
6985,2827,1
7023,4762,0
7023,5191,0.5
7023,5518,1
7069,2599,0
7069,4757,0.5
7107,64,0.5
7107,3155,0.5
7107,8347,0.5
7127,2173,1
7127,6799,1
7134,8616,0.5
7174,2013,0.5
7174,2962,0
7174,3268,0.5
7174,8347,0.5
7234,1757,1
7234,8443,1
7238,1397,1
7238,3117,0.5
7238,4679,0
7242,3278,0
7242,5058,0
7242,6191,0.5
7257,1277,0
7257,4724,0.5
7257,7576,1
7265,3463,0.5
7273,2532,0
7273,2971,0
7273,3898,1
7273,4318,0.5
7298,4318,1
7298,5117,0.5
7298,7273,0
7340,814,0
7340,7356,1
7356,814,0.5
7364,780,0.5
7364,5602,0.5
7383,3874,1
7423,6505,0.5
7576,4800,1
7593,8353,0.5
7597,3271,0
7597,3824,0.5
7597,5950,0
7638,2283,0.5
7638,2295,1
7685,4569,0
7776,2847,1
7776,3488,0
7796,3845,1
7796,8254,1
7815,4328,0
7815,8182,0.5
7848,3971,1
7848,4194,0.5
7886,1515,0.5
7886,4318,0.5
7886,7597,0.5
7901,1732,0.5
7901,1826,1
7901,2617,0
7901,5258,0.5
7901,8277,0.5
7953,2962,0.5
7953,7134,0.5
7969,2180,1
7969,5728,1
7969,6891,1
8016,3845,0
8016,6985,0.5
8028,6574,1
8028,6834,1
8072,5530,1
8074,7364,0.5
8133,690,1
8190,7901,1
8254,3874,1
8254,8183,1
8267,1736,0.5
8267,2581,0
8267,5282,0.5
8276,6609,0.5
8276,7631,0.5
8277,2617,0.5
8277,6849,0.5
8287,6008,1
8305,6582,0
8305,7383,1
8311,6472,1
8337,7423,1
8347,5419,0.5
8388,5942,0.5
8431,3114,0
8443,8276,0
8553,690,0.5
8553,3380,0.5
8597,6721,0.5
8616,7953,0.5
8616,8002,1
73,1880,0.5
73,4216,0.5
73,4807,0.5
114,3292,0
114,7943,0
128,114,0
128,3582,0
128,7312,0
128,8388,0
145,5774,0
145,7943,0
174,748,0.5
174,826,1
174,1811,0.5
174,6790,0.5
193,748,0.5
193,1286,1
193,1811,0
193,7616,0.5
213,2847,0.5
213,2959,0.5
213,7709,0.5
260,2433,0
260,2623,0
260,5223,1
384,7353,0.5
384,7448,0
384,8533,1
386,1211,0.5
386,5774,1
386,6589,1
386,7943,1
424,1697,0.5
424,3767,1
424,4990,0.5
453,826,1
481,7134,0
531,453,0
609,2259,0
609,7010,0
634,2748,0.5
634,3041,0.5
634,5655,0
634,6679,0
634,6920,0.5
634,7189,0.5
634,8375,1
748,193,1
748,3805,0.5
748,3902,0.5
748,4428,0.5
748,6602,1
793,2369,1
793,6119,0.5
793,6834,1
793,6934,0
793,7444,1
793,8190,1
806,7023,0
826,3091,0
826,3493,0.5
841,5814,0.5
876,3113,1
876,3113,1
876,6123,0.5
971,4481,1
971,4732,1
971,5515,1
971,5960,0.5
1011,1786,0.5
1011,2259,0
1011,3115,0.5
1011,5032,0
1011,7010,0.5
1061,1964,0
1061,4468,0.5
1098,7943,0.5
1098,8553,0.5
1100,5126,1
1100,7518,1
1127,4994,0.5
1148,1870,1
1158,3113,0.5
1158,6790,0.5
1187,5598,1
1187,6691,0.5
1188,3518,0.5
1188,5282,1
1211,128,0.5
1211,1187,0.5
1211,2013,0
1211,5531,1
1286,174,0.5
1286,748,1
1286,6602,0
1330,1850,0.5
1330,2879,0.5
1330,5327,0.5
1330,7444,0
1388,2000,0.5
1397,8028,1
1481,4413,1
1481,4484,1
1481,5187,0.5
1521,5062,0
1594,5380,1
1594,6993,0.5
1671,1752,0
1671,2699,0.5
1671,6295,1
1683,114,1
1683,5617,0.5
